Customer_ID,Order_ID,Order_Date,Quantity,Unit_Price,Revenue
1236,60413,2023-03-05,3,1945,5835
1997,60414,2023-10-17,5,585,2925
1054,60415,2023-01-18,1,1633,1633
1979,60416,2023-03-05,3,434,1302
1435,60417,2023-12-28,1,841,841
1683,60418,2023-11-26,2,509,1018
1108,60419,2023-12-24,2,153,306
1865,60420,2023-09-08,5,800,4000
1980,60421,2023-01-17,3,1857,5571
1183,60422,2023-05-21,3,1198,3594
1950,60423,2023-11-04,2,448,896
1367,60424,2023-11-16,1,1074,1074
1982,60425,2023-09-02,5,1807,9035
1197,60426,2023-10-17,4,492,1968
1370,60427,2023-12-17,2,653,1306
1372,60428,2023-03-28,2,1280,2560
1972,60429,2023-07-18,5,946,4730
1496,60430,2023-12-24,1,180,180
1598,60431,2023-06-10,3,1331,3993
1200,60432,2023-05-20,2,925,1850
1848,60433,2023-03-17,5,1209,6045
1508,60434,2023-01-19,5,843,4215
1321,60435,2023-11-26,5,1570,7850
1274,60436,2023-02-19,3,276,828
1210,60437,2023-08-20,2,610,1220
1503,60438,2023-10-22,5,1742,8710
1902,60439,2023-01-12,3,238,714
1117,60440,2023-12-01,1,1225,1225
1702,60441,2023-01-15,4,572,2288
1553,60442,2023-01-28,2,1945,3890
1041,60443,2023-10-19,3,641,1923
1314,60444,2023-11-17,4,293,1172
1787,60445,2023-09-07,4,1956,7824
1328,60446,2023-04-08,3,1879,5637
1016,60447,2023-10-30,3,585,1755
1282,60448,2023-12-03,3,1437,4311
1942,60449,2023-02-08,5,1820,9100
1257,60450,2023-02-07,1,904,904
1574,60451,2023-10-27,5,346,1730
1573,60452,2023-06-28,4,729,2916
1611,60453,2023-04-07,4,537,2148
1018,60454,2023-10-09,4,172,688
1528,60455,2023-08-26,3,1192,3576
1836,60456,2023-06-13,2,853,1706
1422,60457,2023-04-07,5,1275,6375
1465,60458,2023-09-14,2,930,1860
1372,60459,2023-11-05,1,193,193
1757,60460,2023-09-19,1,534,534
1762,60461,2023-10-20,5,1906,9530
1966,60462,2023-09-15,4,1554,6216
1080,60463,2023-09-06,1,556,556
1550,60464,2023-09-02,2,1553,3106
1547,60465,2023-09-08,2,328,656
1423,60466,2023-05-03,3,129,387
1428,60467,2023-11-21,4,1748,6992
1387,60468,2023-06-18,3,434,1302
1997,60469,2023-06-24,5,759,3795
1920,60470,2023-09-26,1,668,668
1708,60471,2023-07-23,3,276,828
1669,60472,2023-11-21,3,923,2769
1203,60473,2023-03-07,5,667,3335
1195,60474,2023-11-11,2,508,1016
1727,60475,2023-11-20,2,876,1752
1284,60476,2023-02-28,5,1360,6800
1968,60477,2023-08-07,2,1401,2802
1195,60478,2023-09-23,5,176,880
1306,60479,2023-05-21,2,1032,2064
1663,60480,2023-08-24,5,735,3675
1013,60481,2023-08-06,2,639,1278
1836,60482,2023-01-15,3,1777,5331
1145,60483,2023-10-29,3,1281,3843
1937,60484,2023-05-18,2,1290,2580
1056,60485,2023-08-20,5,1308,6540
1722,60486,2023-03-30,3,1512,4536
1779,60487,2023-03-18,1,111,111
1209,60488,2023-05-16,2,268,536
1528,60489,2023-04-20,1,930,930
1797,60490,2023-12-19,1,1549,1549
1343,60491,2023-10-28,4,548,2192
1714,60492,2023-04-01,1,1617,1617
1610,60493,2023-07-09,1,548,548
1278,60494,2023-03-14,4,1229,4916
1208,60495,2023-06-22,4,1889,7556
1640,60496,2023-02-04,4,526,2104
1334,60497,2023-07-29,5,1055,5275
1287,60498,2023-10-25,4,1015,4060
1251,60499,2023-05-13,5,1221,6105
1264,60500,2023-10-10,2,730,1460
1270,60501,2023-07-17,5,325,1625
1923,60502,2023-02-01,2,546,1092
1919,60503,2023-05-16,4,1787,7148
1699,60504,2023-09-05,4,1599,6396
1418,60505,2023-12-25,2,302,604
1725,60506,2023-12-07,3,1067,3201
1794,60507,2023-05-26,5,774,3870
1210,60508,2023-11-30,1,1420,1420
1364,60509,2023-05-23,4,733,2932
1075,60510,2023-08-22,5,115,575
1659,60511,2023-02-13,5,1501,7505
1320,60512,2023-02-01,4,1459,5836
1724,60513,2023-08-19,2,717,1434
1432,60514,2023-01-28,4,1897,7588
1108,60515,2023-06-09,5,1143,5715
1640,60516,2023-11-29,3,539,1617
1521,60517,2023-07-26,2,1367,2734
1046,60518,2023-01-18,4,1367,5468
1378,60519,2023-04-13,1,1070,1070
1826,60520,2023-03-11,4,491,1964
1095,60521,2023-04-29,5,823,4115
1957,60522,2023-05-19,5,835,4175
1102,60523,2023-06-09,1,1988,1988
1891,60524,2023-08-20,2,1385,2770
1853,60525,2023-05-28,5,319,1595
1145,60526,2023-12-19,2,1131,2262
1879,60527,2023-08-31,2,545,1090
1941,60528,2023-02-04,4,113,452
1927,60529,2023-11-21,2,486,972
1026,60530,2023-12-21,5,741,3705
1731,60531,2023-08-27,5,1145,5725
1529,60532,2023-11-30,3,324,972
1678,60533,2023-05-29,2,334,668
1944,60534,2023-04-21,3,1464,4392
1988,60535,2023-01-17,4,1099,4396
1081,60536,2023-08-14,3,810,2430
1427,60537,2023-05-20,2,1257,2514
1583,60538,2023-05-24,5,1301,6505
1821,60539,2023-09-17,4,1679,6716
1478,60540,2023-08-05,2,1643,3286
1765,60541,2023-06-11,4,891,3564
1161,60542,2023-04-02,1,1662,1662
1838,60543,2023-06-23,2,536,1072
1931,60544,2023-11-27,1,1174,1174
1401,60545,2023-07-24,3,1566,4698
1507,60546,2023-06-02,2,680,1360
1037,60547,2023-04-13,1,1404,1404
1954,60548,2023-07-21,5,1167,5835
1510,60549,2023-10-07,3,786,2358
1392,60550,2023-03-06,2,1754,3508
1712,60551,2023-04-27,2,464,928
1493,60552,2023-06-02,5,368,1840
1199,60553,2023-06-05,5,1816,9080
1254,60554,2023-06-13,1,1688,1688
1178,60555,2023-03-23,1,1416,1416
1546,60556,2023-01-06,1,1826,1826
1593,60557,2023-11-18,4,1317,5268
1388,60558,2023-03-08,3,1494,4482
1397,60559,2023-08-26,2,1675,3350
1731,60560,2023-03-13,3,177,531
1157,60561,2023-04-05,5,288,1440
1003,60562,2023-10-31,3,1730,5190
1166,60563,2023-11-22,3,1513,4539
1467,60564,2023-03-19,1,1148,1148
1959,60565,2023-03-08,5,1738,8690
1408,60566,2023-06-25,3,1425,4275
1411,60567,2023-11-17,2,770,1540
1203,60568,2023-06-21,1,457,457
1193,60569,2023-09-12,3,1843,5529
1234,60570,2023-03-04,5,1058,5290
1717,60571,2023-10-29,2,1982,3964
1149,60572,2023-09-03,5,1217,6085
1158,60573,2023-07-11,5,1959,9795
1278,60574,2023-11-25,5,1674,8370
1815,60575,2023-03-12,4,435,1740
1403,60576,2023-08-17,2,1287,2574
1892,60577,2023-03-04,5,1002,5010
1677,60578,2023-10-24,4,440,1760
1310,60579,2023-09-02,1,933,933
1067,60580,2023-01-07,4,666,2664
1462,60581,2023-09-17,1,171,171
1087,60582,2023-03-30,4,1165,4660
1216,60583,2023-06-26,5,510,2550
1000,60584,2023-07-23,4,997,3988
1134,60585,2023-05-14,4,937,3748
1696,60586,2023-03-23,5,743,3715
1350,60587,2023-01-21,1,120,120
1139,60588,2023-05-08,5,1124,5620
1617,60589,2023-07-14,2,777,1554
1132,60590,2023-07-13,4,1695,6780
1619,60591,2023-07-03,2,1199,2398
1177,60592,2023-09-04,5,702,3510
1809,60593,2023-12-27,5,1521,7605
1357,60594,2023-12-26,3,1842,5526
1379,60595,2023-11-20,2,187,374
1907,60596,2023-06-09,3,1717,5151
1870,60597,2023-07-13,2,116,232
1657,60598,2023-04-20,3,1452,4356
1449,60599,2023-03-07,3,1042,3126
1585,60600,2023-09-11,2,1333,2666
1462,60601,2023-10-10,5,923,4615
1989,60602,2023-03-01,1,482,482
1107,60603,2023-04-28,5,1688,8440
1121,60604,2023-02-13,1,739,739
1016,60605,2023-07-29,2,1269,2538
1195,60606,2023-02-05,4,552,2208
1326,60607,2023-01-19,5,915,4575
1317,60608,2023-04-01,3,1516,4548
1808,60609,2023-10-28,5,409,2045
1478,60610,2023-07-31,2,1030,2060
1251,60611,2023-08-10,4,591,2364
1502,60612,2023-08-05,4,859,3436
1998,60613,2023-08-11,5,1553,7765
1118,60614,2023-04-08,5,100,500
1673,60615,2023-01-19,5,140,700
1709,60616,2023-10-24,2,1708,3416
1497,60617,2023-01-26,1,771,771
1485,60618,2023-01-28,1,311,311
1044,60619,2023-03-05,3,1456,4368
1313,60620,2023-11-20,2,1931,3862
1178,60621,2023-08-11,4,1774,7096
1893,60622,2023-03-21,3,1569,4707
1417,60623,2023-02-20,4,403,1612
1555,60624,2023-04-12,4,1678,6712
1782,60625,2023-06-25,5,790,3950
1077,60626,2023-01-10,4,1824,7296
1325,60627,2023-08-25,4,1881,7524
1689,60628,2023-04-10,2,1933,3866
1356,60629,2023-08-16,5,1277,6385
1415,60630,2023-03-05,5,715,3575
1962,60631,2023-01-19,3,622,1866
1514,60632,2023-11-28,5,124,620
1213,60633,2023-11-14,1,907,907
1853,60634,2023-05-21,2,124,248
1073,60635,2023-01-25,3,695,2085
1562,60636,2023-08-16,1,1229,1229
1578,60637,2023-03-30,4,1876,7504
1508,60638,2023-04-02,1,1242,1242
1331,60639,2023-02-11,3,207,621
1092,60640,2023-10-22,5,1453,7265
1687,60641,2023-03-22,2,279,558
1656,60642,2023-04-17,3,980,2940
1518,60643,2023-04-21,1,230,230
1268,60644,2023-10-04,1,1930,1930
1375,60645,2023-08-02,3,702,2106
1833,60646,2023-08-19,3,852,2556
1003,60647,2023-11-02,3,858,2574
1137,60648,2023-05-01,5,267,1335
1230,60649,2023-05-14,3,322,966
1599,60650,2023-11-02,4,568,2272
1528,60651,2023-07-27,2,377,754
1051,60652,2023-09-14,2,289,578
1645,60653,2023-07-04,4,630,2520
1722,60654,2023-10-13,1,1649,1649
1324,60655,2023-12-29,1,1878,1878
1991,60656,2023-06-29,1,720,720
1969,60657,2023-02-17,1,1313,1313
1904,60658,2023-03-28,5,317,1585
1730,60659,2023-01-19,4,1422,5688
1716,60660,2023-02-15,2,1434,2868
1722,60661,2023-02-25,4,335,1340
1276,60662,2023-08-17,2,267,534
1535,60663,2023-05-25,1,879,879
1485,60664,2023-04-02,5,292,1460
1515,60665,2023-03-23,3,341,1023
1151,60666,2023-08-13,3,1285,3855
1954,60667,2023-03-20,1,1999,1999
1482,60668,2023-05-30,1,1462,1462
1258,60669,2023-12-27,4,890,3560
1323,60670,2023-10-10,5,554,2770
1868,60671,2023-11-07,5,1258,6290
1167,60672,2023-06-09,4,292,1168
1687,60673,2023-11-12,5,1525,7625
1309,60674,2023-12-31,5,491,2455
1802,60675,2023-06-05,3,700,2100
1478,60676,2023-06-05,5,1165,5825
1055,60677,2023-07-21,1,192,192
1619,60678,2023-12-07,3,1338,4014
1472,60679,2023-12-08,1,448,448
1295,60680,2023-04-27,1,612,612
1460,60681,2023-06-03,4,1458,5832
1323,60682,2023-12-30,5,1522,7610
1813,60683,2023-11-27,5,1023,5115
1845,60684,2023-04-29,5,1287,6435
1140,60685,2023-07-18,5,205,1025
1666,60686,2023-09-20,3,1355,4065
1261,60687,2023-07-03,2,1091,2182
1784,60688,2023-05-28,1,1681,1681
1419,60689,2023-06-15,2,816,1632
1743,60690,2023-03-16,2,1656,3312
1240,60691,2023-08-24,2,1300,2600
1354,60692,2023-11-10,3,1802,5406
1848,60693,2023-09-29,2,1417,2834
1769,60694,2023-06-28,3,1388,4164
1760,60695,2023-10-10,4,887,3548
1588,60696,2023-02-20,4,1975,7900
1179,60697,2023-03-16,4,1643,6572
1065,60698,2023-05-24,3,1393,4179
1819,60699,2023-12-09,3,1953,5859
1347,60700,2023-07-07,1,1335,1335
1170,60701,2023-05-03,2,1286,2572
1473,60702,2023-11-28,5,922,4610
1533,60703,2023-09-08,5,1680,8400
1366,60704,2023-10-23,2,1016,2032
1106,60705,2023-11-19,5,1868,9340
1438,60706,2023-05-10,5,1176,5880
1834,60707,2023-09-09,5,1356,6780
1226,60708,2023-12-24,3,1561,4683
1443,60709,2023-06-29,3,953,2859
1441,60710,2023-12-15,3,782,2346
1395,60711,2023-04-20,2,1122,2244
1727,60712,2023-12-04,4,1641,6564
1580,60713,2023-03-19,5,1050,5250
1083,60714,2023-01-02,1,143,143
1614,60715,2023-11-17,3,702,2106
1550,60716,2023-10-03,1,1831,1831
1012,60717,2023-10-17,5,1639,8195
1808,60718,2023-10-24,4,732,2928
1824,60719,2023-06-18,1,1698,1698
1692,60720,2023-08-28,5,191,955
1492,60721,2023-01-23,5,858,4290
1267,60722,2023-10-21,3,830,2490
1524,60723,2023-06-21,4,1053,4212
1119,60724,2023-11-19,5,1561,7805
1969,60725,2023-11-14,4,436,1744
1352,60726,2023-10-13,3,1866,5598
1056,60727,2023-12-09,1,1417,1417
1039,60728,2023-07-12,2,799,1598
1885,60729,2023-06-18,2,1943,3886
1335,60730,2023-04-28,2,1024,2048
1639,60731,2023-01-06,4,779,3116
1172,60732,2023-11-27,2,1066,2132
1546,60733,2023-05-12,1,363,363
1258,60734,2023-04-03,5,204,1020
1887,60735,2023-09-08,4,323,1292
1516,60736,2023-01-10,1,1542,1542
1729,60737,2023-02-20,4,1077,4308
1522,60738,2023-12-15,4,214,856
1893,60739,2023-10-21,4,990,3960
1838,60740,2023-05-09,3,1358,4074
1116,60741,2023-09-06,5,1907,9535
1183,60742,2023-04-12,2,1397,2794
1905,60743,2023-12-03,3,1353,4059
1873,60744,2023-03-24,5,828,4140
1115,60745,2023-07-10,2,133,266
1161,60746,2023-05-23,3,1511,4533
1578,60747,2023-08-25,3,1832,5496
1711,60748,2023-10-14,1,1624,1624
1542,60749,2023-10-04,3,994,2982
1586,60750,2023-10-18,4,561,2244
1236,60751,2023-06-18,3,548,1644
1838,60752,2023-05-24,4,928,3712
1065,60753,2023-07-03,5,1337,6685
1069,60754,2023-02-14,5,1169,5845
1808,60755,2023-08-31,4,504,2016
1446,60756,2023-11-11,1,432,432
1415,60757,2023-09-25,1,339,339
1531,60758,2023-09-10,5,1377,6885
1440,60759,2023-10-16,3,327,981
1737,60760,2023-07-31,5,832,4160
1945,60761,2023-06-26,5,990,4950
1463,60762,2023-01-21,4,265,1060
1920,60763,2023-11-12,1,684,684
1395,60764,2023-02-21,4,836,3344
1710,60765,2023-08-21,5,1634,8170
1550,60766,2023-05-03,2,697,1394
1656,60767,2023-12-28,3,692,2076
1556,60768,2023-04-10,5,826,4130
1394,60769,2023-08-02,4,1799,7196
1325,60770,2023-11-23,2,1513,3026
1892,60771,2023-05-15,2,1875,3750
1918,60772,2023-11-14,5,1546,7730
1090,60773,2023-08-06,1,1024,1024
1749,60774,2023-03-29,2,1534,3068
1069,60775,2023-10-07,3,1704,5112
1165,60776,2023-02-09,4,748,2992
1641,60777,2023-08-28,4,1787,7148
1213,60778,2023-11-28,4,546,2184
1851,60779,2023-05-16,5,1526,7630
1600,60780,2023-07-01,4,196,784
1334,60781,2023-09-22,4,478,1912
1763,60782,2023-09-16,3,769,2307
1368,60783,2023-07-01,1,1309,1309
1860,60784,2023-01-21,5,1803,9015
1583,60785,2023-12-17,5,1367,6835
1676,60786,2023-07-15,4,730,2920
1048,60787,2023-07-31,3,807,2421
1051,60788,2023-01-16,2,602,1204
1288,60789,2023-07-21,4,387,1548
1789,60790,2023-12-29,4,468,1872
1625,60791,2023-08-06,5,164,820
1238,60792,2023-04-03,5,261,1305
1132,60793,2023-05-13,4,696,2784
1998,60794,2023-05-19,5,1026,5130
1785,60795,2023-06-06,3,670,2010
1165,60796,2023-12-01,2,1073,2146
1373,60797,2023-03-11,2,1917,3834
1372,60798,2023-10-31,2,761,1522
1804,60799,2023-01-15,4,1541,6164
1477,60800,2023-08-23,4,580,2320
1754,60801,2023-07-31,4,1756,7024
1478,60802,2023-10-17,3,368,1104
1831,60803,2023-03-01,2,1890,3780
1649,60804,2023-09-09,5,835,4175
1590,60805,2023-01-02,5,666,3330
1681,60806,2023-08-24,1,1771,1771
1634,60807,2023-12-02,1,1313,1313
1687,60808,2023-01-19,5,505,2525
1299,60809,2023-02-18,2,864,1728
1081,60810,2023-03-19,4,1612,6448
1086,60811,2023-01-28,5,1435,7175
1224,60812,2023-02-17,5,1719,8595
1015,60813,2023-04-06,1,965,965
1821,60814,2023-06-14,2,1812,3624
1357,60815,2023-12-31,5,1217,6085
1162,60816,2023-06-25,4,489,1956
1609,60817,2023-03-14,4,646,2584
1667,60818,2023-12-22,3,1534,4602
1513,60819,2023-01-29,4,1335,5340
1349,60820,2023-06-06,5,1761,8805
1908,60821,2023-11-10,5,1492,7460
1680,60822,2023-10-31,4,841,3364
1463,60823,2023-10-06,1,1291,1291
1826,60824,2023-10-10,2,1137,2274
1836,60825,2023-01-07,5,685,3425
1374,60826,2023-11-01,4,1687,6748
1091,60827,2023-07-01,4,973,3892
1180,60828,2023-04-19,5,1330,6650
1742,60829,2023-11-20,3,1931,5793
1300,60830,2023-07-25,2,142,284
1659,60831,2023-08-22,5,979,4895
1791,60832,2023-07-06,4,1565,6260
1188,60833,2023-11-25,3,1638,4914
1858,60834,2023-12-23,5,1010,5050
1861,60835,2023-01-08,2,706,1412
1313,60836,2023-02-22,3,1518,4554
1492,60837,2023-07-18,4,337,1348
1922,60838,2023-05-17,1,1802,1802
1921,60839,2023-09-16,2,1654,3308
1127,60840,2023-11-30,3,818,2454
1518,60841,2023-06-21,5,841,4205
1425,60842,2023-03-27,5,503,2515
1558,60843,2023-02-15,3,313,939
1564,60844,2023-12-12,5,1691,8455
1186,60845,2023-07-05,3,945,2835
1549,60846,2023-06-05,2,1497,2994
1452,60847,2023-01-09,5,231,1155
1470,60848,2023-04-25,2,108,216
1987,60849,2023-06-03,4,1866,7464
1737,60850,2023-05-10,4,252,1008
1564,60851,2023-11-27,4,530,2120
1910,60852,2023-03-22,4,582,2328
1223,60853,2023-10-17,5,404,2020
1153,60854,2023-05-27,3,383,1149
1559,60855,2023-10-22,5,571,2855
1350,60856,2023-09-26,5,1092,5460
1146,60857,2023-05-13,2,289,578
1904,60858,2023-02-19,3,1651,4953
1575,60859,2023-01-23,1,611,611
1348,60860,2023-03-29,1,442,442
1181,60861,2023-04-22,3,1553,4659
1636,60862,2023-04-21,1,814,814
1178,60863,2023-03-13,3,1809,5427
1038,60864,2023-06-03,2,779,1558
1771,60865,2023-02-26,2,1974,3948
1893,60866,2023-09-14,5,1157,5785
1002,60867,2023-06-05,1,570,570
1063,60868,2023-04-23,3,1517,4551
1028,60869,2023-11-14,2,840,1680
1371,60870,2023-02-16,5,1618,8090
1522,60871,2023-08-26,1,612,612
1096,60872,2023-11-30,1,1445,1445
1869,60873,2023-04-16,1,1238,1238
1441,60874,2023-07-06,2,1337,2674
1202,60875,2023-06-08,2,1889,3778
1410,60876,2023-07-17,1,244,244
1992,60877,2023-06-26,2,658,1316
1020,60878,2023-09-18,1,891,891
1550,60879,2023-10-14,4,1301,5204
1734,60880,2023-10-20,2,1848,3696
1101,60881,2023-12-01,3,459,1377
1045,60882,2023-05-23,2,384,768
1065,60883,2023-11-04,1,1368,1368
1602,60884,2023-07-16,3,864,2592
1163,60885,2023-08-13,5,1329,6645
1970,60886,2023-02-12,3,683,2049
1110,60887,2023-05-31,3,1857,5571
1337,60888,2023-10-23,2,1465,2930
1122,60889,2023-03-04,3,826,2478
1704,60890,2023-05-10,3,1483,4449
1446,60891,2023-09-12,1,1622,1622
1610,60892,2023-12-09,2,1264,2528
1290,60893,2023-08-02,1,1059,1059
1670,60894,2023-03-14,2,1791,3582
1411,60895,2023-04-14,5,1345,6725
1614,60896,2023-06-07,3,1512,4536
1896,60897,2023-09-29,2,1453,2906
1280,60898,2023-11-11,3,842,2526
1042,60899,2023-08-26,3,1516,4548
1485,60900,2023-10-30,4,753,3012
1595,60901,2023-06-07,1,457,457
1962,60902,2023-04-19,2,1517,3034
1702,60903,2023-01-09,5,686,3430
1050,60904,2023-11-17,4,139,556
1897,60905,2023-02-28,1,1001,1001
1209,60906,2023-12-24,5,372,1860
1125,60907,2023-07-11,5,1543,7715
1491,60908,2023-05-16,3,1193,3579
1508,60909,2023-09-08,1,928,928
1959,60910,2023-05-26,4,722,2888
1969,60911,2023-12-13,2,557,1114
1580,60912,2023-12-18,2,333,666
1776,60913,2023-02-27,4,296,1184
1257,60914,2023-06-26,3,1974,5922
1929,60915,2023-10-15,3,1834,5502
1187,60916,2023-09-02,5,1632,8160
1229,60917,2023-02-17,1,635,635
1188,60918,2023-10-28,5,1942,9710
1414,60919,2023-12-22,2,1037,2074
1009,60920,2023-04-10,4,246,984
1113,60921,2023-08-01,1,673,673
1075,60922,2023-10-29,4,1582,6328
1675,60923,2023-06-14,1,1190,1190
1501,60924,2023-05-06,2,129,258
1084,60925,2023-10-29,2,206,412
1048,60926,2023-05-01,1,1801,1801
1494,60927,2023-03-29,3,489,1467
1837,60928,2023-08-05,1,978,978
1688,60929,2023-03-02,2,505,1010
1386,60930,2023-10-29,4,1244,4976
1969,60931,2023-06-28,5,1134,5670
1388,60932,2023-07-09,4,683,2732
1217,60933,2023-06-12,2,446,892
1700,60934,2023-03-22,4,1376,5504
1980,60935,2023-06-19,3,896,2688
1345,60936,2023-10-28,3,218,654
1229,60937,2023-07-15,1,619,619
1254,60938,2023-07-22,4,1338,5352
1235,60939,2023-02-16,4,832,3328
1025,60940,2023-06-07,2,179,358
1583,60941,2023-07-13,1,518,518
1260,60942,2023-10-06,1,683,683
1765,60943,2023-11-13,4,811,3244
1270,60944,2023-09-26,5,1808,9040
1122,60945,2023-07-18,4,1412,5648
1655,60946,2023-08-12,4,333,1332
1256,60947,2023-09-20,4,360,1440
1655,60948,2023-06-15,3,1032,3096
1420,60949,2023-06-29,1,756,756
1258,60950,2023-07-11,3,1145,3435
1947,60951,2023-08-04,5,177,885
1046,60952,2023-10-11,2,841,1682
1862,60953,2023-12-18,5,771,3855
1524,60954,2023-04-17,1,1137,1137
1887,60955,2023-04-08,2,1871,3742
1207,60956,2023-08-18,5,1271,6355
1310,60957,2023-09-14,1,1785,1785
1746,60958,2023-02-12,5,129,645
1148,60959,2023-08-30,2,537,1074
1833,60960,2023-02-11,2,1796,3592
1437,60961,2023-04-05,5,1896,9480
1154,60962,2023-09-11,3,1653,4959
1677,60963,2023-07-07,5,162,810
1089,60964,2023-11-03,5,1553,7765
1697,60965,2023-06-16,5,1258,6290
1829,60966,2023-09-28,3,256,768
1357,60967,2023-05-05,4,668,2672
1173,60968,2023-06-10,2,1042,2084
1216,60969,2023-03-28,1,876,876
1906,60970,2023-11-05,2,353,706
1455,60971,2023-08-14,2,1106,2212
1775,60972,2023-05-25,4,1310,5240
1608,60973,2023-12-11,2,972,1944
1628,60974,2023-09-05,2,1502,3004
1198,60975,2023-12-28,3,1450,4350
1831,60976,2023-01-06,3,298,894
1485,60977,2023-01-31,3,980,2940
1532,60978,2023-07-16,3,1294,3882
1199,60979,2023-08-20,3,1438,4314
1370,60980,2023-10-23,1,105,105
1958,60981,2023-11-21,4,1379,5516
1852,60982,2023-05-15,5,920,4600
1447,60983,2023-01-13,3,1443,4329
1247,60984,2023-01-04,4,347,1388
1787,60985,2023-06-27,5,1854,9270
1263,60986,2023-08-22,2,103,206
1057,60987,2023-09-16,2,612,1224
1301,60988,2023-05-20,4,937,3748
1030,60989,2023-03-06,1,605,605
1497,60990,2023-10-10,1,130,130
1248,60991,2023-12-29,4,1956,7824
1604,60992,2023-11-02,1,1752,1752
1776,60993,2023-07-24,1,1398,1398
1270,60994,2023-01-17,2,808,1616
1605,60995,2023-07-19,1,985,985
1665,60996,2023-02-01,1,1448,1448
1393,60997,2023-07-31,4,1300,5200
1796,60998,2023-09-30,1,1410,1410
1501,60999,2023-10-17,3,847,2541
1591,61000,2023-10-18,3,178,534
1803,61001,2023-08-22,4,342,1368
1083,61002,2023-07-01,3,1946,5838
1364,61003,2023-05-26,2,600,1200
1885,61004,2023-02-19,4,304,1216
1548,61005,2023-04-13,1,1583,1583
1341,61006,2023-02-02,3,1506,4518
1838,61007,2023-03-30,2,822,1644
1406,61008,2023-12-07,4,432,1728
1424,61009,2023-11-11,4,702,2808
1743,61010,2023-08-29,1,265,265
1092,61011,2023-09-23,5,260,1300
1847,61012,2023-08-11,3,105,315
1613,61013,2023-08-24,2,1776,3552
1411,61014,2023-06-02,4,304,1216
1431,61015,2023-02-26,3,631,1893
1677,61016,2023-11-18,2,1223,2446
1158,61017,2023-04-22,2,1800,3600
1013,61018,2023-01-15,4,144,576
1372,61019,2023-09-26,3,556,1668
1224,61020,2023-04-24,2,1972,3944
1504,61021,2023-09-09,4,326,1304
1072,61022,2023-05-22,3,1438,4314
1248,61023,2023-04-24,3,151,453
1510,61024,2023-10-17,4,1269,5076
1602,61025,2023-12-23,3,1404,4212
1215,61026,2023-01-25,5,1246,6230
1972,61027,2023-11-06,2,1842,3684
1601,61028,2023-09-12,2,570,1140
1540,61029,2023-09-25,3,996,2988
1946,61030,2023-05-06,4,1420,5680
1816,61031,2023-09-07,1,713,713
1938,61032,2023-10-14,3,611,1833
1987,61033,2023-11-30,1,885,885
1219,61034,2023-02-22,3,1764,5292
1839,61035,2023-02-12,1,1625,1625
1726,61036,2023-06-15,3,1802,5406
1220,61037,2023-02-11,4,1325,5300
1388,61038,2023-06-25,1,514,514
1553,61039,2023-03-08,5,713,3565
1646,61040,2023-03-07,4,1706,6824
1041,61041,2023-03-24,3,1545,4635
1675,61042,2023-12-16,1,619,619
1872,61043,2023-04-15,2,773,1546
1282,61044,2023-10-14,4,1196,4784
1057,61045,2023-07-05,1,444,444
1813,61046,2023-10-11,4,1150,4600
1833,61047,2023-01-04,1,1292,1292
1536,61048,2023-05-18,2,874,1748
1072,61049,2023-06-28,5,1923,9615
1884,61050,2023-08-25,2,684,1368
1922,61051,2023-01-18,3,1332,3996
1128,61052,2023-10-30,4,1734,6936
1598,61053,2023-01-09,5,979,4895
1841,61054,2023-01-29,4,997,3988
1425,61055,2023-05-24,1,1666,1666
1947,61056,2023-12-14,3,947,2841
1664,61057,2023-05-29,3,1668,5004
1693,61058,2023-03-05,4,824,3296
1124,61059,2023-07-06,3,756,2268
1066,61060,2023-08-15,4,710,2840
1005,61061,2023-04-28,1,1945,1945
1636,61062,2023-12-22,1,1433,1433
1313,61063,2023-09-11,4,1123,4492
1325,61064,2023-01-31,2,1046,2092
1564,61065,2023-06-10,2,279,558
1577,61066,2023-08-03,1,746,746
1825,61067,2023-06-18,5,537,2685
1505,61068,2023-03-22,2,1600,3200
1081,61069,2023-02-15,4,494,1976
1598,61070,2023-02-18,1,1825,1825
1001,61071,2023-10-25,3,1665,4995
1203,61072,2023-10-10,3,693,2079
1661,61073,2023-03-29,2,156,312
1804,61074,2023-05-01,5,1297,6485
1403,61075,2023-01-03,2,1843,3686
1102,61076,2023-11-12,5,425,2125
1535,61077,2023-08-15,2,421,842
1367,61078,2023-03-20,3,282,846
1211,61079,2023-05-25,5,334,1670
1576,61080,2023-08-30,3,718,2154
1960,61081,2023-02-01,4,1309,5236
1208,61082,2023-09-20,4,365,1460
1762,61083,2023-07-30,1,1767,1767
1896,61084,2023-03-12,3,1108,3324
1116,61085,2023-07-16,3,941,2823
1627,61086,2023-02-27,1,428,428
1748,61087,2023-04-22,4,1953,7812
1477,61088,2023-02-17,4,1488,5952
1104,61089,2023-07-04,5,782,3910
1494,61090,2023-11-23,5,1933,9665
1770,61091,2023-06-14,4,123,492
1045,61092,2023-08-03,2,1384,2768
1822,61093,2023-11-27,3,1478,4434
1330,61094,2023-11-26,5,295,1475
1215,61095,2023-05-01,2,710,1420
1981,61096,2023-08-01,5,1613,8065
1959,61097,2023-11-07,1,1456,1456
1491,61098,2023-02-10,3,712,2136
1812,61099,2023-12-19,5,1987,9935
